 130.9591  -11.5954 3
 142.5018  -11.2342 2
 146.2740  -19.1557 2
 152.7243  -25.4929 2
 149.7841  -37.1817 2
 148.0827  -41.2871 2
 147.8118  -42.5739 2
 146.3218  -43.2511 2
 144.8996  -41.4225 2
 143.4667  -38.5817 2
 139.8336  -37.1015 2
 135.7068  -34.5653 2
 123.3655  -33.4479 2
 115.2904  -33.9558 2
 114.0265  -26.7765 2
 113.9159  -22.3197 2
 121.6182  -19.5384 2
 122.6344  -17.1849 2
 126.9544  -13.8705 2
 130.9591  -11.5954 2
  99.0000   99.0000 3
